file_path,label
Dataset/traffic-images/meteorology/sand_storm-232.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-122.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-104.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-139.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-352.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-253.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-341.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-075.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-361.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-379.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-227.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-265.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-910.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-009.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-339.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-913.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-138.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-170.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-082.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-700.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/dusttornado-001.jpg,meteorology
Dataset/traffic-images/meteorology/haze-021.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-001.jpg,meteorology
Dataset/traffic-images/meteorology/haze-043.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-025.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-070.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-093.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-928.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-043.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-247.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-096.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-109.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-020.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-146.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-835.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-811.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-932.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-151.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-610.jpg,meteorology
Dataset/traffic-images/meteorology/haze-134.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-048.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-048.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-210.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-273.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-042.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-227.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-239.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-015.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-046.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-027.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-008.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-008.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-125.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-113.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-101.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-035.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-087.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-057.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-292.jpg,meteorology
Dataset/traffic-images/meteorology/haze-024.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-022.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-050.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-038.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-317.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-233.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-079.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-991.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-002.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-096.jpg,meteorology
Dataset/traffic-images/meteorology/mist-023.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-135.jpg,meteorology
Dataset/traffic-images/meteorology/haze-060.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-787.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-146.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-019.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-088.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-039.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-030.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-323.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-213.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-022.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-111.jpg,meteorology
Dataset/traffic-images/meteorology/mist-143.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-114.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-325.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-090.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-261.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-349.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-186.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-443.jpg,meteorology
Dataset/traffic-images/meteorology/haze-042.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-114.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-060.jpg,meteorology
Dataset/traffic-images/meteorology/haze-005.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-011.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-017.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-019.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-331.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-407.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-040.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-039.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-115.jpg,meteorology
Dataset/traffic-images/meteorology/haze-136.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-343.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-161.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-002.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-395.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-010.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-168.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-349.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-020.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-076.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-151.jpg,meteorology
Dataset/traffic-images/meteorology/mist-176.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-239.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-160.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-031.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-071.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-676.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-003.jpg,meteorology
Dataset/traffic-images/meteorology/haze-106.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-802.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-748.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-061.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-351.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-141.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-127.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-303.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-095.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-058.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-386.jpg,meteorology
Dataset/traffic-images/meteorology/haze-061.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-266.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-011.jpg,meteorology
Dataset/traffic-images/meteorology/haze-124.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-042.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-072.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-847.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-036.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-022.jpg,meteorology
Dataset/traffic-images/meteorology/mist-163.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-362.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-024.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-361.jpg,meteorology
Dataset/traffic-images/meteorology/haze-130.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-071.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-024.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-354.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-158.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-319.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-025.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-223.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-040.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-153.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-004.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-928.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-137.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/dusttornado-007.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-391.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-139.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-054.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-039.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-070.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-089.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-281.jpg,meteorology
Dataset/traffic-images/meteorology/haze-048.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-075.jpg,meteorology
Dataset/traffic-images/meteorology/haze-032.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-847.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-164.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-065.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-296.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-044.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-399.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-286.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-017.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-223.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-923.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-095.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-276.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-940.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-199.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-068.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-119.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-593.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-177.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-692.jpg,meteorology
Dataset/traffic-images/meteorology/mist-063.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-199.jpg,meteorology
Dataset/traffic-images/meteorology/haze-019.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-023.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-028.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-034.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-057.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-178.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-075.jpg,meteorology
Dataset/traffic-images/meteorology/mist-003.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-051.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-622.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-708.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-935.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-065.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-068.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-937.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-101.jpg,meteorology
Dataset/traffic-images/meteorology/haze-077.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-481.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-064.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-009.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-075.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-003.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-295.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-007.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-001.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-002.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-346.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-381.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-056.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-172.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-279.jpg,meteorology
Dataset/traffic-images/meteorology/haze-136.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-306.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-305.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-105.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-070.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-576.jpg,meteorology
Dataset/traffic-images/meteorology/haze-097.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-048.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-079.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-189.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-010.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-150.jpg,meteorology
Dataset/traffic-images/meteorology/haze-122.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-067.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-553.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-058.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-014.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-385.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-789.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-146.jpg,meteorology
Dataset/traffic-images/meteorology/mist-119.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-037.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-088.jpg,meteorology
Dataset/traffic-images/meteorology/haze-044.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-233.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-180.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-256.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-078.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-086.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-685.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-003.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-133.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-083.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-257.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-376.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-164.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-732.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-158.jpg,meteorology
Dataset/traffic-images/meteorology/mist-120.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-030.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-180.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-082.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-097.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-007.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-317.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-022.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-367.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-009.jpg,meteorology
Dataset/traffic-images/meteorology/mist-955.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-008.jpg,meteorology
Dataset/traffic-images/meteorology/haze-097.jpg,meteorology
Dataset/traffic-images/meteorology/dusttornado-030.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-536.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-932.jpg,meteorology
Dataset/traffic-images/meteorology/haze-050.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-034.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-122.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-331.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-229.jpg,meteorology
Dataset/traffic-images/meteorology/haze-072.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-527.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-092.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-263.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-373.jpg,meteorology
Dataset/traffic-images/meteorology/haze-003.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-011.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-658.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-033.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-114.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-119.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-493.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-851.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-221.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-129.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-553.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-274.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-307.jpg,meteorology
Dataset/traffic-images/meteorology/haze-084.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-004.jpg,meteorology
Dataset/traffic-images/meteorology/haze-093.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-251.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-221.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-046.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-108.jpg,meteorology
Dataset/traffic-images/meteorology/haze-069.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-192.jpg,meteorology
Dataset/traffic-images/meteorology/mist-062.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-386.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-229.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-497.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-335.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-093.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-223.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-099.jpg,meteorology
Dataset/traffic-images/meteorology/mist-110.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-121.jpg,meteorology
Dataset/traffic-images/meteorology/haze-027.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-462.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-045.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-337.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-003.jpg,meteorology
Dataset/traffic-images/meteorology/haze-066.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-089.jpg,meteorology
Dataset/traffic-images/meteorology/mist-115.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-070.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-113.jpg,meteorology
Dataset/traffic-images/meteorology/haze-019.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-087.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-237.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-082.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-261.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-028.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-423.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-249.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-077.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-855.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-145.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-863.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-085.jpg,meteorology
Dataset/traffic-images/meteorology/haze-021.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-253.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-029.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-089.jpg,meteorology
Dataset/traffic-images/meteorology/haze-054.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-024.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-207.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-020.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-260.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-145.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-078.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-082.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-086.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-291.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-025.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-262.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-011.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/haze-099.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-052.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-103.jpg,meteorology
Dataset/traffic-images/meteorology/foggy-047.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-221.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-189.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-084.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/snow_storm-370.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-027.jpg,meteorology
Dataset/traffic-images/meteorology/snow_storm-041.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-922.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-053.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-481.jpg,meteorology
Dataset/traffic-images/meteorology/mist-075.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-187.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/foggy-038.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/mist-120.jpg,meteorology
Dataset/traffic-images/meteorology/rain_storm-634.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm-076.jpg,meteorology
Dataset/traffic-images/meteorology/sand_storm_g2_-019.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/sand_storm-154.jpg:Zone.Identifier,meteorology
Dataset/traffic-images/meteorology/rain_storm-311.jpg,meteorology
